fiscal_year,subcustomer,customer,MaxOfPSCscore,MaxOfIsOnlyOneSource,MaxOfIsSingleAward,LengthScore,PricingScore,MaxOfIsOfficialPBL,MaxOfIsPerformanceBasedLogistics,ObligatedAmount
2002,Navy,Defense,2,1,1,0,2,NULL,NULL,1188827012
2002,Navy,Defense,2,1,1,2,0,NULL,NULL,9845582
2002,Navy,Defense,4,0,0,0,2,NULL,NULL,626210411.3
2000,Army,Defense,NULL,0,0,1,0,NULL,NULL,35435059
2000,Army,Defense,NULL,0,0,2,2,NULL,NULL,479997289
2000,Army,Defense,NULL,0,1,0,0,NULL,NULL,1045123783
2000,Army,Defense,NULL,0,1,1,2,NULL,NULL,5800125
2000,Army,Defense,NULL,1,0,0,0,NULL,NULL,7961256
2000,Army,Defense,NULL,1,0,1,2,NULL,NULL,59677590
2000,Army,Defense,NULL,1,1,0,2,NULL,NULL,59067553
2000,Army,Defense,2,0,0,0,0,NULL,NULL,2803102329
2000,DLA,Defense,NULL,0,0,2,2,NULL,NULL,24903360
2000,DLA,Defense,NULL,0,1,0,0,NULL,NULL,197378695
2000,DLA,Defense,NULL,1,1,0,2,NULL,NULL,13640760
2000,DLA,Defense,2,0,0,0,0,NULL,NULL,142510159
2000,MDA,Defense,2,0,0,0,2,NULL,NULL,17499679
2000,MDA,Defense,4,0,0,0,0,NULL,NULL,1096157
2000,Navy,Defense,NULL,0,0,0,0,NULL,NULL,6163256079
2000,Navy,Defense,NULL,0,0,1,2,NULL,NULL,707914759
2000,Navy,Defense,NULL,0,1,0,2,NULL,NULL,2126790061
2000,Navy,Defense,NULL,0,1,2,0,NULL,NULL,190633.74
2000,Navy,Defense,NULL,1,0,0,2,NULL,NULL,85619407
2000,Navy,Defense,NULL,1,0,2,0,NULL,NULL,107079842
2000,Navy,Defense,NULL,1,1,2,2,NULL,NULL,0
2000,Navy,Defense,4,0,1,0,2,0,1,26619600
2000,Other DoD,Defense,NULL,0,0,1,0,NULL,NULL,3865870
2000,Other DoD,Defense,NULL,0,0,2,2,NULL,NULL,972144
2000,Other DoD,Defense,NULL,0,1,0,0,NULL,NULL,73423561.78
2000,Other DoD,Defense,NULL,1,0,0,0,NULL,NULL,2167715
2001,Air Force,Defense,2,0,0,1,2,NULL,NULL,68836803
2001,Air Force,Defense,2,0,1,0,2,NULL,NULL,1021426169
2001,Air Force,Defense,2,1,0,0,2,NULL,NULL,811299730
2001,Air Force,Defense,2,1,0,2,0,NULL,NULL,42749460
2001,Air Force,Defense,4,0,0,1,0,NULL,NULL,1543570
2001,Air Force,Defense,4,0,0,2,2,NULL,NULL,164753441
2001,Air Force,Defense,4,0,1,0,0,NULL,NULL,495477924
2001,Air Force,Defense,4,1,0,0,0,NULL,NULL,442314586
2001,Air Force,Defense,4,1,0,1,2,NULL,NULL,821312667
2001,Air Force,Defense,4,1,1,0,2,NULL,NULL,1360131960
2001,Army,Defense,NULL,0,0,0,2,NULL,NULL,10428226566
2001,Army,Defense,NULL,0,0,2,0,NULL,NULL,173286307
2001,Army,Defense,NULL,0,1,2,2,NULL,NULL,711473
2001,Army,Defense,NULL,1,0,1,0,NULL,NULL,104904140
2001,Army,Defense,NULL,1,0,2,2,NULL,NULL,147719333
2001,Army,Defense,NULL,1,1,0,0,NULL,NULL,184684413
2001,DLA,Defense,NULL,0,0,0,2,NULL,NULL,3332157061
2001,DLA,Defense,NULL,0,0,2,0,NULL,NULL,725881
2001,DLA,Defense,NULL,0,1,2,2,NULL,NULL,1122204
2001,DLA,Defense,NULL,1,1,0,0,NULL,NULL,56600
2001,MDA,Defense,2,0,0,0,0,NULL,NULL,602818418
2001,MDA,Defense,2,1,0,0,2,NULL,NULL,14407500
2001,MDA,Defense,4,0,1,0,0,NULL,NULL,406087
2001,Navy,Defense,NULL,0,0,1,0,NULL,NULL,7647688
2001,Navy,Defense,NULL,0,1,0,0,NULL,NULL,1927789577
2001,Navy,Defense,NULL,1,0,0,0,NULL,NULL,5123574522
2002,Air Force,Defense,2,0,0,1,0,NULL,NULL,54044348
2002,Air Force,Defense,2,0,0,2,2,NULL,NULL,960010038.6
2002,Air Force,Defense,2,0,1,0,0,NULL,NULL,646775924
2002,Air Force,Defense,2,1,0,0,0,NULL,NULL,449572104
2002,Air Force,Defense,2,1,0,1,2,NULL,NULL,107936713
2002,Air Force,Defense,2,1,1,0,2,NULL,NULL,568291595
2002,Air Force,Defense,4,0,0,0,2,NULL,NULL,4062536964
2002,Air Force,Defense,4,0,0,2,0,NULL,NULL,327189313
2002,Air Force,Defense,4,1,0,1,0,NULL,NULL,32094856
2002,Air Force,Defense,4,1,0,2,2,NULL,NULL,3290481104
2002,Air Force,Defense,4,1,1,0,0,NULL,NULL,560808627
2002,Army,Defense,NULL,0,0,0,0,NULL,NULL,4023212864
2002,DLA,Defense,NULL,0,0,0,0,NULL,NULL,269364204
2002,MDA,Defense,NULL,0,0,0,2,NULL,NULL,130535
2002,Navy,Defense,NULL,1,1,0,2,1,1,103352
2002,Navy,Defense,4,0,0,2,2,NULL,NULL,43855029.81
2002,Navy,Defense,4,0,1,1,2,NULL,NULL,646396
2002,Navy,Defense,4,1,0,1,2,NULL,NULL,0
2002,Navy,Defense,4,1,1,0,2,NULL,NULL,1315840295
2002,Other DoD,Defense,2,1,1,0,2,NULL,NULL,65808010
2002,Other DoD,Defense,4,0,0,0,2,NULL,NULL,229065976
2002,Other DoD,Defense,4,1,1,0,0,NULL,NULL,46179743
2003,Air Force,Defense,NULL,0,0,1,2,NULL,NULL,56068203.35
2003,Air Force,Defense,NULL,0,1,0,2,NULL,NULL,2409931168
2003,Air Force,Defense,NULL,0,1,2,0,NULL,NULL,5034501.22
2003,Air Force,Defense,NULL,1,0,0,2,NULL,NULL,369730211
2003,Air Force,Defense,NULL,1,0,2,0,NULL,NULL,570383581
2003,Air Force,Defense,NULL,1,1,1,0,NULL,NULL,390652.94
2003,Air Force,Defense,NULL,1,1,2,2,NULL,NULL,1842181
2003,Air Force,Defense,2,0,0,0,2,NULL,NULL,3306038829
2003,Air Force,Defense,2,0,0,2,0,NULL,NULL,463350416.7
2003,Air Force,Defense,2,0,1,1,0,NULL,NULL,127320
2003,Air Force,Defense,2,1,0,1,0,NULL,NULL,216489580
2003,Air Force,Defense,2,1,1,0,0,NULL,NULL,467479646
2003,Air Force,Defense,4,0,0,0,0,NULL,NULL,1205857256
2003,Army,Defense,2,0,1,2,2,NULL,NULL,3508544
2003,Army,Defense,2,1,0,2,2,NULL,NULL,4048467004
2003,Army,Defense,4,0,0,1,2,NULL,NULL,93282167
2003,Army,Defense,4,0,1,0,2,NULL,NULL,654419702.8
2003,Army,Defense,4,0,1,2,0,NULL,NULL,1802916816
2003,Army,Defense,4,1,0,0,2,NULL,NULL,1170429157
2003,Army,Defense,4,1,0,2,0,NULL,NULL,102152825
2003,Army,Defense,4,1,1,1,0,NULL,NULL,400000
2003,Army,Defense,4,1,1,2,2,NULL,NULL,21933692
2003,MDA,Defense,NULL,0,0,0,0,NULL,NULL,9701192
2003,MDA,Defense,NULL,0,1,0,2,NULL,NULL,3714605
2003,MDA,Defense,NULL,1,0,2,0,NULL,NULL,6184778
2003,MilitaryHealth,Defense,2,0,0,0,2,NULL,NULL,-2160
2003,MilitaryHealth,Defense,4,0,0,0,0,NULL,NULL,83230
2003,MilitaryHealth,Defense,4,0,1,0,2,NULL,NULL,1209164
2003,Navy,Defense,2,0,0,1,0,NULL,NULL,133727532
2003,Navy,Defense,2,0,0,2,2,NULL,NULL,179935597.9
2003,Navy,Defense,2,0,1,0,0,NULL,NULL,1192568568
2003,Navy,Defense,2,0,1,1,2,NULL,NULL,-10661
2003,Navy,Defense,2,1,0,0,0,NULL,NULL,966338073
2003,Navy,Defense,2,1,0,1,2,NULL,NULL,31197373
2003,Navy,Defense,2,1,1,0,2,NULL,NULL,1143562488
2003,Navy,Defense,4,0,0,0,2,NULL,NULL,573562006
2003,Navy,Defense,4,0,0,2,0,NULL,NULL,175608188
2003,Navy,Defense,4,0,1,1,0,NULL,NULL,6278692.57
2003,Navy,Defense,4,0,1,2,2,NULL,NULL,0
2003,Navy,Defense,4,1,0,1,0,NULL,NULL,5012395
2003,Navy,Defense,4,1,0,2,2,NULL,NULL,122206015
2003,Navy,Defense,4,1,1,0,0,NULL,NULL,190994544
2003,Navy,Defense,4,1,1,1,2,NULL,NULL,22596118.93
2003,Other DoD,Defense,2,0,0,0,2,NULL,NULL,871678971.1
2003,Other DoD,Defense,2,0,0,2,0,NULL,NULL,7858717
2003,Other DoD,Defense,2,0,1,2,2,NULL,NULL,1622119
2003,Other DoD,Defense,2,1,0,2,2,NULL,NULL,6446599
2003,Other DoD,Defense,2,1,1,0,0,NULL,NULL,20018984
2003,Other DoD,Defense,4,0,0,0,0,NULL,NULL,847550900.2
2003,Other DoD,Defense,4,0,0,1,2,NULL,NULL,84036629
2003,Other DoD,Defense,4,0,1,0,2,NULL,NULL,351774430.6
2003,Other DoD,Defense,4,1,0,0,2,NULL,NULL,29212332
2004,Air Force,Defense,NULL,0,0,1,0,NULL,NULL,82165433
2004,Air Force,Defense,NULL,0,0,2,2,NULL,NULL,723077309.1
2004,Air Force,Defense,NULL,0,1,0,0,NULL,NULL,769247440.6
2004,Air Force,Defense,NULL,0,1,1,2,NULL,NULL,4391903
2004,Air Force,Defense,NULL,1,0,0,0,NULL,NULL,880376371
2004,Air Force,Defense,NULL,1,0,1,2,NULL,NULL,204739834.8
2004,Air Force,Defense,NULL,1,1,0,2,NULL,NULL,361593405
2004,Air Force,Defense,4,1,1,0,0,0,1,172386601
2004,Army,Defense,2,0,0,1,2,NULL,NULL,82944647.19
2002,Navy,Defense,2,0,1,2,0,NULL,NULL,1120398
2002,Navy,Defense,2,1,0,0,2,NULL,NULL,1064087654
2002,Navy,Defense,2,1,0,2,0,NULL,NULL,889682714
2002,Navy,Defense,4,0,0,1,0,NULL,NULL,31413861
2002,Navy,Defense,4,0,1,0,0,NULL,NULL,1194679038
2002,Navy,Defense,4,1,0,0,0,NULL,NULL,480666513
2002,Other DoD,Defense,NULL,1,0,2,2,NULL,NULL,34205006
2003,Air Force,Defense,4,1,1,0,2,0,1,240740433
2003,Air Force,Defense,4,1,1,2,0,0,1,88078
2003,Army,Defense,NULL,0,0,1,0,NULL,NULL,177449143
2003,Army,Defense,NULL,0,0,2,2,NULL,NULL,561485373.5
2003,Army,Defense,NULL,0,1,0,0,NULL,NULL,1453771861
2003,Army,Defense,NULL,0,1,1,2,NULL,NULL,1249908
2003,Army,Defense,NULL,1,0,0,0,NULL,NULL,804292743.6
2003,Army,Defense,NULL,1,0,1,2,NULL,NULL,403886513.1
2003,Army,Defense,NULL,1,1,0,2,NULL,NULL,1173161983
2003,Army,Defense,2,0,0,2,2,NULL,NULL,170511367
2003,Army,Defense,2,0,1,1,2,NULL,NULL,199698
2003,Army,Defense,2,1,0,1,2,NULL,NULL,281249336
2003,Army,Defense,2,1,1,0,2,NULL,NULL,1230238777
2003,Army,Defense,4,0,0,0,2,NULL,NULL,1206207133
2003,Army,Defense,4,0,0,2,0,NULL,NULL,345984920
2003,Army,Defense,4,0,1,1,0,NULL,NULL,13954160
2003,Army,Defense,4,0,1,2,2,NULL,NULL,2368597
2003,Army,Defense,4,1,0,1,0,NULL,NULL,27311191
2003,Army,Defense,4,1,0,2,2,NULL,NULL,396903510
2003,Army,Defense,4,1,1,0,0,NULL,NULL,106980045.2
2003,Army,Defense,4,1,1,1,2,NULL,NULL,24511966
2003,DLA,Defense,NULL,0,0,2,2,NULL,NULL,24460479.08
2003,DLA,Defense,NULL,0,1,0,0,NULL,NULL,265028685
2003,DLA,Defense,NULL,0,1,1,2,NULL,NULL,6739301
2003,DLA,Defense,NULL,1,0,0,0,NULL,NULL,877330
2003,DLA,Defense,NULL,1,1,0,2,NULL,NULL,488583802
2003,DLA,Defense,2,1,1,0,2,NULL,NULL,171679115
2003,DLA,Defense,4,0,0,0,2,NULL,NULL,271806520
2003,DLA,Defense,4,0,1,2,2,NULL,NULL,6444884.5
2003,DLA,Defense,4,1,1,0,0,NULL,NULL,1731159
2003,MDA,Defense,NULL,0,1,0,0,NULL,NULL,131581665
2003,MDA,Defense,NULL,0,1,1,2,NULL,NULL,1617203
2003,MDA,Defense,NULL,1,0,0,0,NULL,NULL,800000
2003,MDA,Defense,2,0,0,2,2,NULL,NULL,4982393
2003,MDA,Defense,4,0,0,0,2,NULL,NULL,240777
2003,MDA,Defense,4,0,0,2,0,NULL,NULL,2895149
2003,MilitaryHealth,Defense,NULL,0,0,0,0,NULL,NULL,61382217
2003,MilitaryHealth,Defense,NULL,0,0,1,2,NULL,NULL,0
2003,MilitaryHealth,Defense,NULL,0,1,0,2,NULL,NULL,226155490
2003,Navy,Defense,2,1,1,0,2,1,1,684455
2003,Navy,Defense,4,0,1,0,2,0,1,47303435
2003,Navy,Defense,4,1,0,0,2,0,1,30686825
2003,Other DoD,Defense,NULL,0,0,1,0,NULL,NULL,45165508
2003,Other DoD,Defense,NULL,0,1,0,0,NULL,NULL,315599493.7
2003,Other DoD,Defense,NULL,1,0,0,0,NULL,NULL,82593622
2003,Other DoD,Defense,2,0,0,1,0,NULL,NULL,37551732
2003,Other DoD,Defense,2,0,0,2,2,NULL,NULL,1830561.4
2003,Other DoD,Defense,2,0,1,0,0,NULL,NULL,246268791.9
2003,Other DoD,Defense,2,1,0,0,0,NULL,NULL,29942490
2003,Other DoD,Defense,2,1,0,1,2,NULL,NULL,2139787
2003,Other DoD,Defense,2,1,1,0,2,NULL,NULL,436692062
2003,Other DoD,Defense,4,0,0,0,2,NULL,NULL,221439616
2003,Other DoD,Defense,4,1,1,0,0,NULL,NULL,32694293
2004,Air Force,Defense,NULL,0,0,0,0,NULL,NULL,2979066774
2004,Air Force,Defense,NULL,0,0,1,2,NULL,NULL,118746344.8
2004,Air Force,Defense,NULL,0,1,0,2,NULL,NULL,2062135902
2004,Air Force,Defense,NULL,0,1,2,0,NULL,NULL,1680801
2004,Air Force,Defense,NULL,1,0,0,2,NULL,NULL,366345193
2004,Air Force,Defense,NULL,1,0,2,0,NULL,NULL,810987073.5
2004,Air Force,Defense,NULL,1,1,1,0,NULL,NULL,1311194
2004,Air Force,Defense,2,0,0,0,0,NULL,NULL,2887389852
2000,Army,Defense,NULL,0,0,0,0,NULL,NULL,4362421998
2000,Army,Defense,NULL,0,0,1,2,NULL,NULL,3259600
2000,Army,Defense,NULL,0,1,0,2,NULL,NULL,3731271979
2000,Army,Defense,NULL,0,1,2,0,NULL,NULL,4888652
2000,Army,Defense,NULL,1,0,0,2,NULL,NULL,234132397
2000,Army,Defense,NULL,1,0,2,0,NULL,NULL,92952744
2000,DLA,Defense,NULL,0,0,0,0,NULL,NULL,136864128
2000,DLA,Defense,NULL,0,1,0,2,NULL,NULL,3877688608
2000,MilitaryHealth,Defense,NULL,0,0,0,2,NULL,NULL,1366893980
2000,Navy,Defense,NULL,0,0,0,2,NULL,NULL,7695664125
2000,Navy,Defense,NULL,0,0,2,0,NULL,NULL,241561078
2000,Navy,Defense,NULL,0,1,1,0,NULL,NULL,504907
2000,Navy,Defense,NULL,1,1,0,0,NULL,NULL,75734885
2000,Navy,Defense,2,1,1,0,2,0,1,11300000
2000,Other DoD,Defense,NULL,0,0,0,0,NULL,NULL,711114664.1
2001,Air Force,Defense,2,0,0,0,2,NULL,NULL,1914187720
2001,Air Force,Defense,2,0,0,2,0,NULL,NULL,258563174
2001,Air Force,Defense,2,0,1,2,2,NULL,NULL,290835
2001,Air Force,Defense,2,1,0,1,0,NULL,NULL,74939058
2001,Air Force,Defense,2,1,0,2,2,NULL,NULL,46303961
2001,Air Force,Defense,2,1,1,0,0,NULL,NULL,121250413
2001,Air Force,Defense,4,0,0,0,0,NULL,NULL,936454968
2001,Air Force,Defense,4,0,0,1,2,NULL,NULL,11560678
2001,Air Force,Defense,4,0,1,0,2,NULL,NULL,1825395103
2001,Air Force,Defense,4,0,1,2,0,NULL,NULL,189000000
2001,Air Force,Defense,4,1,0,0,2,NULL,NULL,3811185578
2001,Air Force,Defense,4,1,0,2,0,NULL,NULL,4211632
2001,Army,Defense,NULL,0,0,0,0,NULL,NULL,3142046317
2001,Army,Defense,NULL,0,0,1,2,NULL,NULL,135571024.6
2001,Army,Defense,NULL,0,1,0,2,NULL,NULL,4296955638
2001,Army,Defense,NULL,0,1,2,0,NULL,NULL,8741275.16
2001,Army,Defense,NULL,1,0,0,2,NULL,NULL,1086669601
2001,Army,Defense,NULL,1,0,2,0,NULL,NULL,646342676.3
2001,Army,Defense,NULL,1,1,1,0,NULL,NULL,80000
2001,Army,Defense,NULL,1,1,2,2,NULL,NULL,252465.24
2001,DLA,Defense,NULL,0,0,0,0,NULL,NULL,183121890
2001,DLA,Defense,NULL,0,0,1,2,NULL,NULL,5000
2001,DLA,Defense,NULL,0,1,0,2,NULL,NULL,5517146871
2001,DLA,Defense,NULL,1,0,0,2,NULL,NULL,83675109
2001,Navy,Defense,NULL,0,0,0,2,NULL,NULL,6179186988
2001,Navy,Defense,NULL,0,0,2,0,NULL,NULL,436201701
2001,Navy,Defense,NULL,0,1,1,0,NULL,NULL,571194
2001,Navy,Defense,NULL,0,1,2,2,NULL,NULL,49400
2001,Navy,Defense,NULL,1,0,1,0,NULL,NULL,12500000
2001,Navy,Defense,NULL,1,0,2,2,NULL,NULL,4796985
2001,Navy,Defense,NULL,1,1,0,0,NULL,NULL,192235704
2001,Navy,Defense,2,0,1,0,2,1,1,8064767
2001,Navy,Defense,2,1,1,0,2,0,1,18075959
2001,Navy,Defense,4,1,1,0,2,1,1,8550775
2001,Other DoD,Defense,NULL,0,0,0,0,NULL,NULL,545841918.7
2001,Other DoD,Defense,NULL,0,0,1,2,NULL,NULL,31363460
2001,Other DoD,Defense,NULL,0,1,0,2,NULL,NULL,303142372
2001,Other DoD,Defense,NULL,1,0,0,2,NULL,NULL,90001749
2001,Other DoD,Defense,NULL,1,0,2,0,NULL,NULL,1275095
2002,NULL,Defense,NULL,0,0,0,2,NULL,NULL,0
2002,Air Force,Defense,2,0,0,0,2,NULL,NULL,5148402462
2002,Air Force,Defense,2,0,0,2,0,NULL,NULL,406202793.2
2002,Air Force,Defense,2,0,1,2,2,NULL,NULL,2814793
2002,Air Force,Defense,2,1,0,1,0,NULL,NULL,88164642
2002,Air Force,Defense,2,1,0,2,2,NULL,NULL,683924837
2002,Air Force,Defense,2,1,1,0,0,NULL,NULL,345303564
2002,Air Force,Defense,4,0,0,0,0,NULL,NULL,1131099706
2002,Air Force,Defense,4,0,0,1,2,NULL,NULL,38738213
2002,Air Force,Defense,4,0,1,0,2,NULL,NULL,2144273687
2002,Air Force,Defense,4,0,1,2,0,NULL,NULL,21702905.8
2002,Air Force,Defense,4,1,0,0,2,NULL,NULL,3464769062
2002,Air Force,Defense,4,1,0,2,0,NULL,NULL,31797842.44
2002,Air Force,Defense,4,1,1,2,2,NULL,NULL,1872979
2001,Other DoD,Defense,2,0,1,0,0,NULL,NULL,149614602.5
2001,Other DoD,Defense,2,1,0,0,0,NULL,NULL,42485926
2001,Other DoD,Defense,2,1,1,0,2,NULL,NULL,198731523
2001,Other DoD,Defense,4,0,0,0,2,NULL,NULL,251354995
2001,Other DoD,Defense,4,1,1,0,0,NULL,NULL,115259044
2002,Air Force,Defense,NULL,0,0,0,0,NULL,NULL,3731566817
2002,Air Force,Defense,NULL,0,0,1,2,NULL,NULL,45654108.6
2002,Air Force,Defense,NULL,0,1,0,2,NULL,NULL,1658120309
2002,Air Force,Defense,NULL,0,1,2,0,NULL,NULL,623955
2002,Air Force,Defense,NULL,1,0,0,2,NULL,NULL,919088167
2002,Air Force,Defense,NULL,1,0,2,0,NULL,NULL,348766646
2002,Air Force,Defense,4,0,0,2,2,NULL,NULL,364172005
2002,Air Force,Defense,4,1,0,1,2,NULL,NULL,281868243
2002,Air Force,Defense,4,1,1,0,2,NULL,NULL,1506953506
2002,Army,Defense,NULL,0,0,0,2,NULL,NULL,11190663375
2002,Army,Defense,NULL,0,0,2,0,NULL,NULL,228507361
2002,Army,Defense,NULL,0,1,1,0,NULL,NULL,3175000
2002,Army,Defense,NULL,0,1,2,2,NULL,NULL,3686126.77
2002,Army,Defense,NULL,1,0,1,0,NULL,NULL,189953786
2002,Army,Defense,NULL,1,0,2,2,NULL,NULL,585456194
2002,Army,Defense,NULL,1,1,0,0,NULL,NULL,313110116.1
2002,Army,Defense,2,0,1,2,2,NULL,NULL,25070.58
2002,Army,Defense,2,1,0,2,2,NULL,NULL,295305327
2002,Army,Defense,2,1,1,1,2,NULL,NULL,35000
2002,Army,Defense,4,0,0,1,2,NULL,NULL,80308670
2002,Army,Defense,4,0,1,0,2,NULL,NULL,613454553.9
2002,Army,Defense,4,0,1,2,0,NULL,NULL,71776726
2002,Army,Defense,4,1,0,0,2,NULL,NULL,1499322774
2002,Army,Defense,4,1,0,2,0,NULL,NULL,5455374
2002,Army,Defense,4,1,1,1,0,NULL,NULL,321000
2002,DLA,Defense,NULL,0,0,0,2,NULL,NULL,4183056521
2002,DLA,Defense,NULL,0,0,2,0,NULL,NULL,499000
2002,DLA,Defense,NULL,0,1,2,2,NULL,NULL,3332706
2002,DLA,Defense,NULL,1,1,0,0,NULL,NULL,51976
2002,DLA,Defense,2,1,0,2,2,NULL,NULL,55056
2002,DLA,Defense,4,0,1,0,2,NULL,NULL,179985147
2002,DLA,Defense,4,1,0,0,2,NULL,NULL,70335963
2002,MDA,Defense,NULL,0,0,0,0,NULL,NULL,1404748
2002,MDA,Defense,NULL,0,1,0,2,NULL,NULL,2365248
2002,MDA,Defense,2,0,0,0,0,NULL,NULL,51772506
2002,MDA,Defense,2,0,0,1,2,NULL,NULL,1200000
2002,MDA,Defense,2,0,1,0,2,NULL,NULL,19131480
2002,MDA,Defense,2,1,0,0,2,NULL,NULL,3417421
2002,MDA,Defense,2,1,0,2,0,NULL,NULL,29963627
2002,MilitaryHealth,Defense,NULL,0,0,0,2,NULL,NULL,4175226381
2002,MilitaryHealth,Defense,4,0,0,0,0,NULL,NULL,-117095
2002,MilitaryHealth,Defense,4,0,1,0,2,NULL,NULL,1186973
2002,Navy,Defense,2,0,1,0,2,0,1,19300000
2002,Navy,Defense,4,1,1,0,2,0,1,12211040
2002,Other DoD,Defense,NULL,0,0,0,2,NULL,NULL,671987926.3
2002,Other DoD,Defense,NULL,0,0,2,0,NULL,NULL,41066942
2002,Other DoD,Defense,NULL,0,1,1,0,NULL,NULL,231008
2002,Other DoD,Defense,NULL,1,0,1,0,NULL,NULL,320160
2002,Other DoD,Defense,NULL,1,1,0,0,NULL,NULL,22622921
2002,Other DoD,Defense,2,0,0,0,2,NULL,NULL,524383700.4
2002,Other DoD,Defense,2,0,0,2,0,NULL,NULL,3497284
2002,Other DoD,Defense,2,1,1,0,0,NULL,NULL,50884621
2002,Other DoD,Defense,4,0,0,0,0,NULL,NULL,809092231
2002,Other DoD,Defense,4,0,0,1,2,NULL,NULL,180332499
2002,Other DoD,Defense,4,0,1,0,2,NULL,NULL,174509549.7
2002,Other DoD,Defense,4,1,0,0,2,NULL,NULL,137665190
2003,Air Force,Defense,NULL,0,0,1,0,NULL,NULL,51818209
2003,Air Force,Defense,NULL,0,0,2,2,NULL,NULL,1634524904
2003,Air Force,Defense,NULL,0,1,0,0,NULL,NULL,667582285
2003,Air Force,Defense,NULL,0,1,1,2,NULL,NULL,231571
2003,Air Force,Defense,NULL,1,0,0,0,NULL,NULL,827416979
2003,Air Force,Defense,NULL,1,0,1,2,NULL,NULL,219737224.9
2003,Air Force,Defense,NULL,1,1,0,2,NULL,NULL,335616097
2003,Air Force,Defense,NULL,1,1,2,0,NULL,NULL,271522
2003,Air Force,Defense,2,0,0,1,0,NULL,NULL,82401254
2003,Air Force,Defense,2,0,0,2,2,NULL,NULL,3024107701
2003,Air Force,Defense,2,0,1,0,0,NULL,NULL,1198121310
2003,Air Force,Defense,2,0,1,1,2,NULL,NULL,933044
2003,Air Force,Defense,2,1,0,0,0,NULL,NULL,884093088
2003,Air Force,Defense,2,1,0,1,2,NULL,NULL,128006882
2003,Air Force,Defense,2,1,1,0,2,NULL,NULL,748736044
2003,Air Force,Defense,4,0,0,0,2,NULL,NULL,2738542261
2003,Air Force,Defense,4,0,0,2,0,NULL,NULL,372157393
2003,Air Force,Defense,4,0,1,1,0,NULL,NULL,35108677
2003,Air Force,Defense,4,1,0,1,0,NULL,NULL,7740000
2003,Air Force,Defense,4,1,0,2,2,NULL,NULL,3521235190
2003,Air Force,Defense,4,1,1,0,0,NULL,NULL,607517945
2003,Air Force,Defense,4,1,1,1,2,NULL,NULL,93180.36
2003,MDA,Defense,2,0,0,1,0,NULL,NULL,2120967
2003,MDA,Defense,2,0,1,0,0,NULL,NULL,22636815
2003,MDA,Defense,2,1,0,0,0,NULL,NULL,46338975
2003,MilitaryHealth,Defense,2,0,0,0,0,NULL,NULL,760953
2003,MilitaryHealth,Defense,2,1,0,0,2,NULL,NULL,132600
2003,Navy,Defense,NULL,1,1,0,2,1,1,604736
2003,Navy,Defense,2,0,0,0,2,NULL,NULL,1706985295
2003,Navy,Defense,2,0,0,2,0,NULL,NULL,2614850419
2003,Navy,Defense,2,0,1,1,0,NULL,NULL,313806
2003,Navy,Defense,2,1,0,1,0,NULL,NULL,106894962
2003,Navy,Defense,2,1,1,0,0,NULL,NULL,198160924
2003,Navy,Defense,4,0,0,0,0,NULL,NULL,1659445351
2003,Other DoD,Defense,NULL,0,0,2,2,NULL,NULL,137606134.9
2003,Other DoD,Defense,NULL,0,1,1,2,NULL,NULL,1030739.85
2003,Other DoD,Defense,NULL,1,0,1,2,NULL,NULL,1699976
2003,Other DoD,Defense,NULL,1,1,0,2,NULL,NULL,35644525.28
2004,Air Force,Defense,NULL,1,1,2,2,NULL,NULL,29837991
2004,Air Force,Defense,2,1,1,0,0,0,1,107150499
2004,Army,Defense,NULL,0,1,2,2,NULL,NULL,81129593.51
2004,Army,Defense,NULL,1,0,2,2,NULL,NULL,324978865
2004,Army,Defense,NULL,1,1,1,2,NULL,NULL,147813.57
2004,Army,Defense,4,1,1,2,2,NULL,NULL,224144999.3
2004,DLA,Defense,NULL,0,1,2,2,NULL,NULL,127304873.7
2004,MDA,Defense,NULL,0,0,0,0,NULL,NULL,22398279
2004,MDA,Defense,NULL,0,1,0,2,NULL,NULL,3568586
2004,MDA,Defense,NULL,1,0,0,2,NULL,NULL,124000
2004,MDA,Defense,NULL,1,0,2,0,NULL,NULL,8224894
2004,MDA,Defense,2,0,0,1,2,NULL,NULL,411151.88
2004,MDA,Defense,2,0,1,0,2,NULL,NULL,52779037
2004,MDA,Defense,2,1,0,0,2,NULL,NULL,9581094
2004,MDA,Defense,2,1,0,2,0,NULL,NULL,238758131
2004,MDA,Defense,4,0,0,1,0,NULL,NULL,7197000
2004,MDA,Defense,4,0,0,2,2,NULL,NULL,21759055.17
2004,MDA,Defense,4,0,1,0,0,NULL,NULL,18637916
2004,MilitaryHealth,Defense,NULL,0,0,0,2,NULL,NULL,4065607539
2004,MilitaryHealth,Defense,NULL,0,0,2,0,NULL,NULL,455710770.9
2004,MilitaryHealth,Defense,4,0,1,0,2,NULL,NULL,1154288
2004,Navy,Defense,2,1,0,0,2,0,1,0
2004,Navy,Defense,4,1,1,0,2,0,1,196675230
2004,Other DoD,Defense,NULL,0,0,0,2,NULL,NULL,461515694.2
2004,Other DoD,Defense,NULL,0,0,2,0,NULL,NULL,52017386
2004,Other DoD,Defense,NULL,0,1,1,0,NULL,NULL,3048320.74
2004,Other DoD,Defense,NULL,0,1,2,2,NULL,NULL,11399749.64
2004,Other DoD,Defense,NULL,1,0,1,0,NULL,NULL,51513
